Data;Close;
30/12/2020;133.72;
29/12/2020;134.87;
28/12/2020;136.69;
24/12/2020;131.97;
23/12/2020;130.96;
22/12/2020;131.88;
21/12/2020;128.23;
18/12/2020;126.65;
17/12/2020;128.70;
16/12/2020;127.81;
15/12/2020;127.88;
14/12/2020;121.78;
11/12/2020;122.41;
10/12/2020;123.24;
09/12/2020;121.78;
08/12/2020;124.38;
07/12/2020;123.75;
04/12/2020;122.25;
03/12/2020;122.94;
02/12/2020;123.08;
01/12/2020;122.72;
30/11/2020;119.05;
27/11/2020;116.59;
25/11/2020;116.03;
24/11/2020;115.17;
23/11/2020;113.85;
20/11/2020;117.34;
19/11/2020;118.64;
18/11/2020;118.03;
17/11/2020;119.39;
16/11/2020;120.30;
13/11/2020;119.26;
12/11/2020;119.21;
11/11/2020;119.49;
10/11/2020;115.97;
09/11/2020;116.32;
06/11/2020;118.69;
05/11/2020;119.03;
04/11/2020;114.95;
03/11/2020;110.44;
02/11/2020;108.77;
30/10/2020;108.86;
29/10/2020;115.32;
28/10/2020;111.20;
27/10/2020;116.60;
26/10/2020;115.05;
23/10/2020;115.04;
22/10/2020;115.75;
21/10/2020;116.87;
20/10/2020;117.51;
19/10/2020;115.98;
16/10/2020;119.02;
15/10/2020;120.71;
14/10/2020;121.19;
13/10/2020;121.10;
12/10/2020;124.40;
09/10/2020;116.97;
08/10/2020;114.97;
07/10/2020;115.08;
06/10/2020;113.16;
05/10/2020;116.50;
02/10/2020;113.02;
01/10/2020;116.79;
30/09/2020;115.81;
29/09/2020;114.09;
28/09/2020;114.96;
25/09/2020;112.28;
24/09/2020;108.22;
23/09/2020;107.12;
22/09/2020;111.81;
21/09/2020;110.08;
18/09/2020;106.84;
17/09/2020;110.34;
16/09/2020;112.13;
15/09/2020;115.54;
14/09/2020;115.35;
11/09/2020;112.00;
10/09/2020;113.49;
09/09/2020;117.32;
08/09/2020;112.82;
04/09/2020;120.96;
03/09/2020;120.88;
02/09/2020;131.40;
01/09/2020;134.18;
31/08/2020;129.04;
28/08/2020;124.80;
27/08/2020;125.01;
26/08/2020;126.52;
25/08/2020;124.82;
24/08/2020;125.85;
21/08/2020;124.37;
20/08/2020;118.27;
19/08/2020;115.70;
18/08/2020;115.56;
17/08/2020;114.60;
14/08/2020;114.90;
13/08/2020;115.01;
12/08/2020;113.01;
11/08/2020;109.37;
10/08/2020;112.72;
07/08/2020;111.11;
06/08/2020;113.90;
05/08/2020;110.06;
04/08/2020;109.66;
03/08/2020;108.93;
31/07/2020;106.26;
30/07/2020;96.19;
29/07/2020;95.04;
28/07/2020;93.25;
27/07/2020;94.81;
24/07/2020;92.61;
23/07/2020;92.84;
22/07/2020;97.27;
21/07/2020;97.00;
20/07/2020;98.35;
17/07/2020;96.32;
16/07/2020;96.52;
15/07/2020;97.72;
14/07/2020;97.05;
13/07/2020;95.47;
10/07/2020;95.92;
09/07/2020;95.68;
08/07/2020;95.34;
07/07/2020;93.17;
06/07/2020;93.46;
02/07/2020;91.02;
01/07/2020;91.02;
30/06/2020;91.20;
29/06/2020;90.44;
26/06/2020;88.40;
25/06/2020;91.21;
24/06/2020;90.01;
23/06/2020;91.63;
22/06/2020;89.71;
19/06/2020;87.43;
18/06/2020;87.93;
17/06/2020;87.89;
16/06/2020;88.02;
15/06/2020;85.74;
12/06/2020;84.70;
11/06/2020;83.97;
10/06/2020;88.21;
09/06/2020;85.99;
08/06/2020;83.36;
05/06/2020;82.87;
04/06/2020;80.58;
03/06/2020;81.28;
02/06/2020;80.83;
01/06/2020;80.46;
29/05/2020;79.48;
28/05/2020;79.56;
27/05/2020;79.52;
26/05/2020;79.18;
22/05/2020;79.72;
21/05/2020;79.21;
20/05/2020;79.80;
19/05/2020;78.28;
18/05/2020;78.74;
15/05/2020;76.92;
14/05/2020;77.38;
13/05/2020;76.91;
12/05/2020;77.85;
11/05/2020;78.75;
08/05/2020;77.53;
07/05/2020;75.93;
06/05/2020;75.15;
05/05/2020;74.39;
04/05/2020;73.29;
01/05/2020;72.26;
30/04/2020;73.45;
29/04/2020;71.93;
28/04/2020;69.64;
27/04/2020;70.79;
24/04/2020;70.74;
23/04/2020;68.75;
22/04/2020;69.02;
21/04/2020;67.09;
20/04/2020;69.23;
17/04/2020;70.70;
16/04/2020;71.67;
15/04/2020;71.10;
14/04/2020;71.76;
13/04/2020;68.31;
09/04/2020;66.99;
08/04/2020;66.51;
07/04/2020;64.85;
06/04/2020;65.61;
03/04/2020;60.35;
02/04/2020;61.23;
01/04/2020;60.22;
31/03/2020;63.57;
30/03/2020;63.70;
27/03/2020;61.93;
26/03/2020;64.61;
25/03/2020;61.38;
24/03/2020;61.72;
23/03/2020;56.09;
20/03/2020;57.31;
19/03/2020;61.19;
18/03/2020;61.66;
17/03/2020;63.21;
16/03/2020;60.55;
13/03/2020;69.49;
12/03/2020;62.05;
11/03/2020;68.85;
10/03/2020;71.33;
09/03/2020;66.54;
06/03/2020;72.25;
05/03/2020;73.23;
04/03/2020;75.68;
03/03/2020;72.33;
02/03/2020;74.70;
28/02/2020;68.34;
27/02/2020;68.38;
26/02/2020;73.16;
25/02/2020;72.02;
24/02/2020;74.54;
21/02/2020;78.26;
20/02/2020;80.07;
