Date;Close;;;;;;
15/04/2025;976.28;;;;;;
14/04/2025;931.28;;;;;;
11/04/2025;918.29;;;;;;
10/04/2025;921.17;;;;;;
09/04/2025;945.47;;;;;;
08/04/2025;870.40;;;;;;
07/04/2025;867.83;;;;;;
04/04/2025;855.86;;;;;;
03/04/2025;917.05;;;;;;
02/04/2025;935.52;;;;;;
01/04/2025;928.38;;;;;;
31/03/2025;932.53;;;;;;
28/03/2025;933.85;;;;;;
27/03/2025;976.72;;;;;;
26/03/2025;970.65;;;;;;
25/03/2025;997.28;;;;;;
24/03/2025;971.99;;;;;;
21/03/2025;960.29;;;;;;
20/03/2025;950.84;;;;;;
19/03/2025;959.49;;;;;;
18/03/2025;929.98;;;;;;
17/03/2025;950.02;;;;;;
14/03/2025;918.00;;;;;;
13/03/2025;890.17;;;;;;
12/03/2025;919.68;;;;;;
11/03/2025;895.10;;;;;;
10/03/2025;866.68;;;;;;
07/03/2025;891.11;;;;;;
06/03/2025;906.36;;;;;;
05/03/2025;990.92;;;;;;
04/03/2025;972.58;;;;;;
03/03/2025;973.70;;;;;;
28/02/2025;980.56;;;;;;
27/02/2025;963.07;;;;;;
26/02/2025;990.06;;;;;;
25/02/2025;977.24;;;;;;
24/02/2025;988.47;;;;;;
21/02/2025;1003.15;;;;;;
20/02/2025;1024.54;;;;;;
19/02/2025;1043.33;;;;;;
18/02/2025;1035.85;;;;;;
14/02/2025;1058.60;;;;;;
13/02/2025;1043.69;;;;;;
12/02/2025;1027.31;;;;;;
11/02/2025;1008.08;;;;;;
10/02/2025;1027.60;;;;;;
07/02/2025;1013.93;;;;;;
06/02/2025;1015.68;;;;;;
05/02/2025;1011.11;;;;;;
04/02/2025;994.87;;;;;;
03/02/2025;978.94;;;;;;
31/01/2025;976.76;;;;;;
30/01/2025;973.24;;;;;;
29/01/2025;978.15;;;;;;
28/01/2025;971.83;;;;;;
27/01/2025;971.89;;;;;;
24/01/2025;977.59;;;;;;
23/01/2025;984.86;;;;;;
22/01/2025;953.99;;;;;;
21/01/2025;869.68;;;;;;
17/01/2025;858.10;;;;;;
16/01/2025;842.37;;;;;;
15/01/2025;848.26;;;;;;
14/01/2025;828.40;;;;;;
13/01/2025;840.29;;;;;;
10/01/2025;837.69;;;;;;
08/01/2025;875.00;;;;;;
07/01/2025;879.19;;;;;;
06/01/2025;881.79;;;;;;
03/01/2025;881.05;;;;;;
02/01/2025;886.73;;;;;;
31/12/2024;891.32;;;;;;
30/12/2024;900.43;;;;;;
27/12/2024;907.55;;;;;;
26/12/2024;924.14;;;;;;
24/12/2024;932.12;;;;;;
23/12/2024;911.45;;;;;;
20/12/2024;909.05;;;;;;
19/12/2024;902.04;;;;;;
18/12/2024;889.55;;;;;;
17/12/2024;919.13;;;;;;
16/12/2024;921.08;;;;;;
13/12/2024;918.87;;;;;;
12/12/2024;925.55;;;;;;
11/12/2024;936.56;;;;;;
10/12/2024;913.35;;;;;;
09/12/2024;913.69;;;;;;
06/12/2024;934.74;;;;;;
05/12/2024;917.87;;;;;;
04/12/2024;911.06;;;;;;
03/12/2024;902.17;;;;;;
02/12/2024;897.74;;;;;;
29/11/2024;886.81;;;;;;
27/11/2024;877.34;;;;;;
26/11/2024;872.60;;;;;;
25/11/2024;865.59;;;;;;
22/11/2024;897.79;;;;;;
21/11/2024;897.48;;;;;;
20/11/2024;883.85;;;;;;
19/11/2024;871.32;;;;;;
18/11/2024;847.05;;;;;;
15/11/2024;823.96;;;;;;
14/11/2024;837.26;;;;;;
13/11/2024;830.47;;;;;;
12/11/2024;819.50;;;;;;
11/11/2024;805.44;;;;;;
08/11/2024;795.04;;;;;;
07/11/2024;796.54;;;;;;
06/11/2024;780.21;;;;;;
05/11/2024;763.91;;;;;;
04/11/2024;755.51;;;;;;
01/11/2024;756.10;;;;;;
31/10/2024;756.03;;;;;;
30/10/2024;753.74;;;;;;
29/10/2024;759.44;;;;;;
28/10/2024;749.12;;;;;;
25/10/2024;754.68;;;;;;
24/10/2024;754.55;;;;;;
23/10/2024;749.29;;;;;;
22/10/2024;764.24;;;;;;
21/10/2024;772.07;;;;;;
18/10/2024;763.89;;;;;;
17/10/2024;687.65;;;;;;
16/10/2024;702.00;;;;;;
15/10/2024;705.98;;;;;;
14/10/2024;713.00;;;;;;
11/10/2024;722.79;;;;;;
10/10/2024;730.29;;;;;;
09/10/2024;727.43;;;;;;
08/10/2024;721.76;;;;;;
07/10/2024;701.92;;;;;;
04/10/2024;719.70;;;;;;
03/10/2024;706.80;;;;;;
02/10/2024;711.09;;;;;;
01/10/2024;706.13;;;;;;
30/09/2024;709.27;;;;;;
27/09/2024;707.35;;;;;;
26/09/2024;711.43;;;;;;
25/09/2024;721.56;;;;;;
24/09/2024;722.26;;;;;;
23/09/2024;705.37;;;;;;
20/09/2024;701.03;;;;;;
19/09/2024;704.32;;;;;;
18/09/2024;690.47;;;;;;
17/09/2024;706.91;;;;;;
16/09/2024;696.50;;;;;;
13/09/2024;697.06;;;;;;
12/09/2024;686.80;;;;;;
11/09/2024;681.47;;;;;;
10/09/2024;673.62;;;;;;
09/09/2024;675.42;;;;;;
06/09/2024;665.77;;;;;;
05/09/2024;683.62;;;;;;
04/09/2024;679.68;;;;;;
03/09/2024;675.32;;;;;;
30/08/2024;701.35;;;;;;
29/08/2024;692.48;;;;;;
28/08/2024;683.84;;;;;;
27/08/2024;695.72;;;;;;
26/08/2024;688.44;;;;;;
23/08/2024;686.73;;;;;;
22/08/2024;688.96;;;;;;
21/08/2024;697.12;;;;;;
20/08/2024;698.54;;;;;;
19/08/2024;688.53;;;;;;
16/08/2024;674.07;;;;;;
15/08/2024;663.22;;;;;;
14/08/2024;661.68;;;;;;
13/08/2024;648.02;;;;;;
12/08/2024;633.14;;;;;;
09/08/2024;633.94;;;;;;
08/08/2024;630.35;;;;;;
07/08/2024;611.48;;;;;;
06/08/2024;609.57;;;;;;
05/08/2024;598.55;;;;;;
02/08/2024;613.64;;;;;;
01/08/2024;624.85;;;;;;
31/07/2024;628.35;;;;;;
30/07/2024;622.58;;;;;;
29/07/2024;626.96;;;;;;
26/07/2024;631.37;;;;;;
25/07/2024;634.09;;;;;;
24/07/2024;635.99;;;;;;
23/07/2024;642.76;;;;;;
22/07/2024;647.50;;;;;;
19/07/2024;633.34;;;;;;
18/07/2024;643.04;;;;;;
17/07/2024;647.46;;;;;;
16/07/2024;656.32;;;;;;
15/07/2024;656.45;;;;;;
12/07/2024;647.60;;;;;;
11/07/2024;652.75;;;;;;
10/07/2024;677.65;;;;;;
09/07/2024;685.74;;;;;;
08/07/2024;685.74;;;;;;
05/07/2024;690.65;;;;;;
03/07/2024;682.51;;;;;;
02/07/2024;679.58;;;;;;
01/07/2024;673.61;;;;;;
28/06/2024;674.88;;;;;;
27/06/2024;684.34;;;;;;
26/06/2024;677.69;;;;;;
25/06/2024;672.41;;;;;;
24/06/2024;669.02;;;;;;
21/06/2024;686.12;;;;;;
20/06/2024;679.03;;;;;;
18/06/2024;685.67;;;;;;
17/06/2024;675.83;;;;;;
14/06/2024;669.38;;;;;;
13/06/2024;653.26;;;;;;
12/06/2024;650.06;;;;;;
11/06/2024;648.55;;;;;;
10/06/2024;644.50;;;;;;
07/06/2024;641.47;;;;;;
06/06/2024;648.52;;;;;;
05/06/2024;650.27;;;;;;
04/06/2024;631.62;;;;;;
03/06/2024;633.79;;;;;;
31/05/2024;641.62;;;;;;
30/05/2024;647.66;;;;;;
29/05/2024;654.62;;;;;;
28/05/2024;649.00;;;;;;
24/05/2024;646.75;;;;;;
23/05/2024;635.67;;;;;;
22/05/2024;640.47;;;;;;
21/05/2024;650.61;;;;;;
20/05/2024;640.82;;;;;;
17/05/2024;621.10;;;;;;
16/05/2024;610.52;;;;;;
15/05/2024;613.52;;;;;;
14/05/2024;613.66;;;;;;
13/05/2024;616.59;;;;;;
10/05/2024;610.87;;;;;;
09/05/2024;612.09;;;;;;
08/05/2024;609.47;;;;;;
07/05/2024;606.00;;;;;;
06/05/2024;596.97;;;;;;
03/05/2024;579.34;;;;;;
02/05/2024;565.15;;;;;;
01/05/2024;551.71;;;;;;
30/04/2024;550.64;;;;;;
29/04/2024;559.49;;;;;;
26/04/2024;561.23;;;;;;
25/04/2024;564.80;;;;;;
24/04/2024;555.12;;;;;;
23/04/2024;577.75;;;;;;
22/04/2024;554.60;;;;;;
19/04/2024;555.04;;;;;;
18/04/2024;610.56;;;;;;
17/04/2024;613.69;;;;;;
16/04/2024;617.52;;;;;;
15/04/2024;607.15;;;;;;
12/04/2024;622.83;;;;;;
11/04/2024;628.78;;;;;;
10/04/2024;618.58;;;;;;
09/04/2024;618.20;;;;;;
08/04/2024;628.41;;;;;;
05/04/2024;636.18;;;;;;
04/04/2024;617.14;;;;;;
03/04/2024;630.08;;;;;;
02/04/2024;614.21;;;;;;
01/04/2024;614.31;;;;;;
28/03/2024;607.33;;;;;;
27/03/2024;613.53;;;;;;
26/03/2024;629.24;;;;;;
25/03/2024;627.46;;;;;;
22/03/2024;628.01;;;;;;
21/03/2024;622.71;;;;;;
20/03/2024;627.69;;;;;;
19/03/2024;620.74;;;;;;
18/03/2024;618.39;;;;;;
15/03/2024;605.88;;;;;;
14/03/2024;613.01;;;;;;
13/03/2024;609.45;;;;;;
12/03/2024;611.08;;;;;;
11/03/2024;600.93;;;;;;
08/03/2024;604.82;;;;;;
07/03/2024;608.51;;;;;;
06/03/2024;597.69;;;;;;
05/03/2024;598.50;;;;;;
04/03/2024;615.83;;;;;;
01/03/2024;619.34;;;;;;
29/02/2024;602.92;;;;;;
28/02/2024;596.48;;;;;;
27/02/2024;601.67;;;;;;
26/02/2024;587.65;;;;;;
23/02/2024;583.56;;;;;;
22/02/2024;588.47;;;;;;
21/02/2024;573.35;;;;;;
20/02/2024;575.13;;;;;;
16/02/2024;583.95;;;;;;
15/02/2024;593.46;;;;;;
14/02/2024;579.33;;;;;;
13/02/2024;554.52;;;;;;
12/02/2024;557.85;;;;;;
09/02/2024;561.32;;;;;;
08/02/2024;558.53;;;;;;
07/02/2024;559.30;;;;;;
06/02/2024;555.88;;;;;;
05/02/2024;562.06;;;;;;
02/02/2024;564.64;;;;;;
01/02/2024;567.51;;;;;;
31/01/2024;564.11;;;;;;
30/01/2024;562.85;;;;;;
29/01/2024;575.79;;;;;;
26/01/2024;570.42;;;;;;
25/01/2024;562.00;;;;;;
24/01/2024;544.87;;;;;;
23/01/2024;492.19;;;;;;
22/01/2024;485.71;;;;;;
19/01/2024;482.95;;;;;;
18/01/2024;485.31;;;;;;
17/01/2024;480.33;;;;;;
16/01/2024;481.24;;;;;;
12/01/2024;492.16;;;;;;
11/01/2024;492.23;;;;;;
10/01/2024;478.33;;;;;;
09/01/2024;482.09;;;;;;
08/01/2024;485.03;;;;;;
05/01/2024;474.06;;;;;;
04/01/2024;474.67;;;;;;
03/01/2024;470.26;;;;;;
02/01/2024;468.50;;;;;;
29/12/2023;486.88;;;;;;
28/12/2023;490.51;;;;;;
27/12/2023;491.79;;;;;;
26/12/2023;491.19;;;;;;
22/12/2023;486.76;;;;;;
21/12/2023;491.61;;;;;;
20/12/2023;489.27;;;;;;
19/12/2023;495.02;;;;;;
18/12/2023;486.12;;;;;;
15/12/2023;472.06;;;;;;
14/12/2023;469.83;;;;;;
13/12/2023;479.98;;;;;;
12/12/2023;463.00;;;;;;
11/12/2023;459.89;;;;;;
08/12/2023;453.76;;;;;;
07/12/2023;452.00;;;;;;
06/12/2023;446.73;;;;;;
05/12/2023;455.15;;;;;;
04/12/2023;453.90;;;;;;
01/12/2023;465.74;;;;;;
30/11/2023;473.97;;;;;;
29/11/2023;477.19;;;;;;
28/11/2023;479.00;;;;;;
27/11/2023;479.17;;;;;;
24/11/2023;479.56;;;;;;
22/11/2023;478.00;;;;;;
21/11/2023;474.95;;;;;;
20/11/2023;474.47;;;;;;
17/11/2023;465.91;;;;;;
16/11/2023;466.95;;;;;;
15/11/2023;461.94;;;;;;
14/11/2023;448.65;;;;;;
13/11/2023;444.62;;;;;;
10/11/2023;447.24;;;;;;
09/11/2023;435.15;;;;;;
08/11/2023;436.65;;;;;;
07/11/2023;434.61;;;;;;
06/11/2023;434.74;;;;;;
03/11/2023;432.36;;;;;;
02/11/2023;424.71;;;;;;
01/11/2023;420.19;;;;;;
31/10/2023;411.69;;;;;;
30/10/2023;410.08;;;;;;
27/10/2023;397.87;;;;;;
26/10/2023;403.54;;;;;;
25/10/2023;411.25;;;;;;
24/10/2023;413.73;;;;;;
23/10/2023;406.84;;;;;;
20/10/2023;400.96;;;;;;
19/10/2023;401.77;;;;;;
18/10/2023;346.19;;;;;;
17/10/2023;355.72;;;;;;
16/10/2023;360.82;;;;;;
13/10/2023;355.68;;;;;;
12/10/2023;361.20;;;;;;
11/10/2023;365.93;;;;;;
10/10/2023;373.32;;;;;;
09/10/2023;385.95;;;;;;
06/10/2023;381.51;;;;;;
05/10/2023;372.59;;;;;;
04/10/2023;376.90;;;;;;
03/10/2023;376.75;;;;;;
02/10/2023;380.33;;;;;;
29/09/2023;377.60;;;;;;
28/09/2023;376.36;;;;;;
27/09/2023;377.59;;;;;;
26/09/2023;379.25;;;;;;
25/09/2023;384.80;;;;;;
22/09/2023;379.81;;;;;;
21/09/2023;384.15;;;;;;
20/09/2023;386.30;;;;;;
19/09/2023;396.20;;;;;;
18/09/2023;394.40;;;;;;
15/09/2023;396.94;;;;;;
14/09/2023;400.49;;;;;;
13/09/2023;412.24;;;;;;
12/09/2023;434.69;;;;;;
11/09/2023;445.36;;;;;;
08/09/2023;442.80;;;;;;
07/09/2023;443.14;;;;;;
06/09/2023;445.76;;;;;;
05/09/2023;448.68;;;;;;
01/09/2023;439.88;;;;;;
31/08/2023;433.68;;;;;;
30/08/2023;434.67;;;;;;
29/08/2023;429.99;;;;;;
28/08/2023;418.06;;;;;;
25/08/2023;416.03;;;;;;
24/08/2023;406.93;;;;;;
23/08/2023;427.55;;;;;;
22/08/2023;413.17;;;;;;
21/08/2023;408.29;;;;;;
18/08/2023;404.53;;;;;;
17/08/2023;403.00;;;;;;
16/08/2023;415.45;;;;;;
15/08/2023;423.70;;;;;;
14/08/2023;427.78;;;;;;
11/08/2023;421.66;;;;;;
10/08/2023;429.98;;;;;;
09/08/2023;428.90;;;;;;
08/08/2023;438.30;;;;;;
07/08/2023;440.76;;;;;;
04/08/2023;431.60;;;;;;
03/08/2023;431.00;;;;;;
02/08/2023;429.70;;;;;;
01/08/2023;438.62;;;;;;
31/07/2023;438.97;;;;;;
28/07/2023;425.78;;;;;;
27/07/2023;413.17;;;;;;
26/07/2023;422.67;;;;;;
25/07/2023;427.70;;;;;;
24/07/2023;428.37;;;;;;
21/07/2023;427.50;;;;;;
20/07/2023;437.42;;;;;;
19/07/2023;477.59;;;;;;
18/07/2023;474.80;;;;;;
17/07/2023;450.05;;;;;;
14/07/2023;441.91;;;;;;
13/07/2023;450.38;;;;;;
12/07/2023;444.05;;;;;;
11/07/2023;440.21;;;;;;
10/07/2023;441.71;;;;;;
07/07/2023;438.10;;;;;;
06/07/2023;438.84;;;;;;
05/07/2023;445.90;;;;;;
03/07/2023;441.44;;;;;;
30/06/2023;440.49;;;;;;
29/06/2023;428.24;;;;;;
28/06/2023;429.84;;;;;;
27/06/2023;417.08;;;;;;
26/06/2023;415.94;;;;;;
23/06/2023;424.02;;;;;;
22/06/2023;422.48;;;;;;
21/06/2023;424.45;;;;;;
20/06/2023;434.70;;;;;;
16/06/2023;431.96;;;;;;
15/06/2023;445.27;;;;;;
14/06/2023;440.86;;;;;;
13/06/2023;435.73;;;;;;
12/06/2023;423.97;;;;;;
09/06/2023;420.02;;;;;;
08/06/2023;409.37;;;;;;
07/06/2023;399.77;;;;;;
06/06/2023;399.29;;;;;;
05/06/2023;403.54;;;;;;
02/06/2023;400.47;;;;;;
01/06/2023;403.13;;;;;;
31/05/2023;395.23;;;;;;
30/05/2023;392.98;;;;;;
26/05/2023;378.88;;;;;;
25/05/2023;359.00;;;;;;
24/05/2023;364.85;;;;;;
23/05/2023;355.99;;;;;;
22/05/2023;363.01;;;;;;
19/05/2023;365.36;;;;;;
18/05/2023;371.29;;;;;;
17/05/2023;339.96;;;;;;
16/05/2023;333.75;;;;;;
15/05/2023;335.89;;;;;;
12/05/2023;339.89;;;;;;
11/05/2023;344.76;;;;;;
10/05/2023;335.42;;;;;;
09/05/2023;332.14;;;;;;
08/05/2023;331.21;;;;;;
05/05/2023;322.76;;;;;;
04/05/2023;320.78;;;;;;
03/05/2023;319.30;;;;;;
02/05/2023;317.55;;;;;;
01/05/2023;324.12;;;;;;
28/04/2023;329.93;;;;;;
27/04/2023;325.85;;;;;;
26/04/2023;321.15;;;;;;
25/04/2023;322.55;;;;;;
24/04/2023;329.02;;;;;;
21/04/2023;327.98;;;;;;
20/04/2023;325.35;;;;;;
19/04/2023;323.12;;;;;;
18/04/2023;333.70;;;;;;
17/04/2023;332.72;;;;;;
14/04/2023;338.63;;;;;;
13/04/2023;346.19;;;;;;
12/04/2023;331.03;;;;;;
11/04/2023;338.21;;;;;;
10/04/2023;338.99;;;;;;
06/04/2023;339.33;;;;;;
05/04/2023;342.35;;;;;;
04/04/2023;346.75;;;;;;
03/04/2023;348.28;;;;;;
31/03/2023;345.48;;;;;;
30/03/2023;338.43;;;;;;
29/03/2023;332.03;;;;;;
28/03/2023;323.52;;;;;;
27/03/2023;327.66;;;;;;
24/03/2023;328.39;;;;;;
23/03/2023;320.37;;;;;;
22/03/2023;293.90;;;;;;
21/03/2023;305.79;;;;;;
20/03/2023;305.13;;;;;;
17/03/2023;303.50;;;;;;
16/03/2023;310.06;;;;;;
15/03/2023;303.79;;;;;;
14/03/2023;294.94;;;;;;
13/03/2023;293.51;;;;;;
10/03/2023;292.76;;;;;;
09/03/2023;297.78;;;;;;
08/03/2023;311.79;;;;;;
07/03/2023;308.47;;;;;;
06/03/2023;312.03;;;;;;
03/03/2023;315.18;;;;;;
02/03/2023;311.88;;;;;;
01/03/2023;313.48;;;;;;
28/02/2023;322.13;;;;;;
27/02/2023;323.03;;;;;;
24/02/2023;317.15;;;;;;
23/02/2023;323.65;;;;;;
22/02/2023;334.88;;;;;;
21/02/2023;337.50;;;;;;
17/02/2023;347.96;;;;;;
16/02/2023;350.71;;;;;;
15/02/2023;361.42;;;;;;
14/02/2023;359.96;;;;;;
13/02/2023;358.57;;;;;;
10/02/2023;347.36;;;;;;
09/02/2023;362.50;;;;;;
08/02/2023;366.83;;;;;;
07/02/2023;362.95;;;;;;
06/02/2023;361.48;;;;;;
03/02/2023;365.90;;;;;;
02/02/2023;366.89;;;;;;
01/02/2023;361.99;;;;;;
31/01/2023;353.86;;;;;;
30/01/2023;353.11;;;;;;
27/01/2023;360.77;;;;;;
26/01/2023;364.87;;;;;;
25/01/2023;367.96;;;;;;
24/01/2023;363.83;;;;;;
23/01/2023;357.42;;;;;;
20/01/2023;342.50;;;;;;
19/01/2023;315.78;;;;;;
18/01/2023;326.33;;;;;;
17/01/2023;326.22;;;;;;
13/01/2023;332.82;;;;;;
12/01/2023;330.13;;;;;;
11/01/2023;327.26;;;;;;
10/01/2023;327.54;;;;;;
09/01/2023;315.17;;;;;;
06/01/2023;315.55;;;;;;
05/01/2023;309.70;;;;;;
04/01/2023;309.41;;;;;;
03/01/2023;294.95;;;;;;
30/12/2022;294.88;;;;;;
29/12/2022;291.12;;;;;;
28/12/2022;276.88;;;;;;
27/12/2022;284.17;;;;;;
23/12/2022;294.96;;;;;;
22/12/2022;297.75;;;;;;
21/12/2022;297.96;;;;;;
20/12/2022;288.19;;;;;;
19/12/2022;288.30;;;;;;
16/12/2022;290.71;;;;;;
15/12/2022;290.41;;;;;;
14/12/2022;317.83;;;;;;
13/12/2022;320.34;;;;;;
12/12/2022;315.18;;;;;;
09/12/2022;320.01;;;;;;
08/12/2022;310.26;;;;;;
07/12/2022;308.42;;;;;;
06/12/2022;305.56;;;;;;
05/12/2022;312.59;;;;;;
02/12/2022;320.41;;;;;;
01/12/2022;316.95;;;;;;
30/11/2022;305.53;;;;;;
29/11/2022;280.96;;;;;;
28/11/2022;281.17;;;;;;
25/11/2022;285.54;;;;;;
23/11/2022;291.50;;;;;;
22/11/2022;286.69;;;;;;
21/11/2022;285.05;;;;;;
18/11/2022;287.98;;;;;;
17/11/2022;295.28;;;;;;
16/11/2022;306.02;;;;;;
15/11/2022;310.20;;;;;;
14/11/2022;299.27;;;;;;
11/11/2022;290.13;;;;;;
10/11/2022;274.97;;;;;;
09/11/2022;254.66;;;;;;
08/11/2022;263.46;;;;;;
07/11/2022;258.60;;;;;;
04/11/2022;260.79;;;;;;
03/11/2022;269.06;;;;;;
02/11/2022;273.00;;;;;;
01/11/2022;286.75;;;;;;
31/10/2022;291.88;;;;;;
28/10/2022;295.72;;;;;;
27/10/2022;296.94;;;;;;
26/10/2022;298.62;;;;;;
25/10/2022;291.02;;;;;;
24/10/2022;282.45;;;;;;
21/10/2022;289.57;;;;;;
20/10/2022;268.16;;;;;;
19/10/2022;272.38;;;;;;
18/10/2022;240.86;;;;;;
17/10/2022;245.10;;;;;;
14/10/2022;230.00;;;;;;
13/10/2022;232.51;;;;;;
12/10/2022;220.87;;;;;;
11/10/2022;214.29;;;;;;
10/10/2022;229.98;;;;;;
07/10/2022;224.75;;;;;;
06/10/2022;240.02;;;;;;
05/10/2022;236.73;;;;;;
04/10/2022;240.74;;;;;;
03/10/2022;239.04;;;;;;
30/09/2022;235.44;;;;;;
29/09/2022;239.71;;;;;;
28/09/2022;245.20;;;;;;
27/09/2022;224.36;;;;;;
26/09/2022;224.07;;;;;;
23/09/2022;226.41;;;;;;
22/09/2022;237.05;;;;;;
21/09/2022;236.87;;;;;;
20/09/2022;242.85;;;;;;
19/09/2022;243.63;;;;;;
16/09/2022;240.13;;;;;;
15/09/2022;235.38;;;;;;
14/09/2022;224.12;;;;;;
13/09/2022;218.13;;;;;;
12/09/2022;236.53;;;;;;
09/09/2022;233.57;;;;;;
08/09/2022;227.44;;;;;;
07/09/2022;228.96;;;;;;
06/09/2022;218.39;;;;;;
02/09/2022;226.11;;;;;;
01/09/2022;230.04;;;;;;
31/08/2022;223.56;;;;;;
30/08/2022;220.65;;;;;;
29/08/2022;224.57;;;;;;
26/08/2022;223.28;;;;;;
25/08/2022;233.98;;;;;;
24/08/2022;229.61;;;;;;
23/08/2022;224.55;;;;;;
22/08/2022;226.54;;;;;;
19/08/2022;241.16;;;;;;
18/08/2022;245.17;;;;;;
17/08/2022;241.15;;;;;;
16/08/2022;245.69;;;;;;
15/08/2022;249.11;;;;;;
12/08/2022;249.30;;;;;;
11/08/2022;242.70;;;;;;
10/08/2022;244.11;;;;;;
09/08/2022;229.94;;;;;;
08/08/2022;233.49;;;;;;
05/08/2022;226.78;;;;;;
04/08/2022;229.91;;;;;;
03/08/2022;226.73;;;;;;
02/08/2022;221.42;;;;;;
01/08/2022;226.21;;;;;;
29/07/2022;224.90;;;;;;
28/07/2022;226.02;;;;;;
27/07/2022;226.75;;;;;;
26/07/2022;213.91;;;;;;
25/07/2022;218.51;;;;;;
22/07/2022;220.44;;;;;;
21/07/2022;223.88;;;;;;
20/07/2022;216.44;;;;;;
19/07/2022;201.63;;;;;;
18/07/2022;190.92;;;;;;
15/07/2022;189.11;;;;;;
14/07/2022;174.78;;;;;;
13/07/2022;176.56;;;;;;
12/07/2022;174.45;;;;;;
11/07/2022;177.34;;;;;;
08/07/2022;186.97;;;;;;
07/07/2022;189.27;;;;;;
06/07/2022;184.06;;;;;;
05/07/2022;185.88;;;;;;
01/07/2022;179.95;;;;;;
30/06/2022;174.87;;;;;;
29/06/2022;178.36;;;;;;
28/06/2022;179.60;;;;;;
27/06/2022;189.14;;;;;;
24/06/2022;190.85;;;;;;
23/06/2022;181.71;;;;;;
22/06/2022;178.89;;;;;;
21/06/2022;170.91;;;;;;
17/06/2022;175.51;;;;;;
16/06/2022;173.35;;;;;;
15/06/2022;180.11;;;;;;
14/06/2022;167.54;;;;;;
13/06/2022;169.69;;;;;;
10/06/2022;182.94;;;;;;
09/06/2022;192.77;;;;;;
08/06/2022;202.83;;;;;;
07/06/2022;198.61;;;;;;
06/06/2022;197.14;;;;;;
03/06/2022;198.98;;;;;;
02/06/2022;205.09;;;;;;
01/06/2022;192.91;;;;;;
31/05/2022;197.44;;;;;;
27/05/2022;195.19;;;;;;
26/05/2022;191.40;;;;;;
25/05/2022;187.83;;;;;;
24/05/2022;180.34;;;;;;
23/05/2022;187.44;;;;;;
20/05/2022;186.35;;;;;;
19/05/2022;183.48;;;;;;
18/05/2022;177.19;;;;;;
17/05/2022;190.56;;;;;;
16/05/2022;186.51;;;;;;
13/05/2022;187.64;;;;;;
12/05/2022;174.31;;;;;;
11/05/2022;166.37;;;;;;
10/05/2022;177.66;;;;;;
09/05/2022;173.10;;;;;;
06/05/2022;180.97;;;;;;
05/05/2022;188.32;;;;;;
04/05/2022;204.01;;;;;;
03/05/2022;199.87;;;;;;
02/05/2022;199.46;;;;;;
29/04/2022;190.36;;;;;;
28/04/2022;199.52;;;;;;
27/04/2022;188.54;;;;;;
26/04/2022;198.40;;;;;;
25/04/2022;209.91;;;;;;
22/04/2022;215.52;;;;;;
21/04/2022;218.22;;;;;;
20/04/2022;226.19;;;;;;
19/04/2022;348.61;;;;;;
18/04/2022;337.86;;;;;;
14/04/2022;341.13;;;;;;
13/04/2022;350.43;;;;;;
12/04/2022;344.10;;;;;;
11/04/2022;348.00;;;;;;
08/04/2022;355.88;;;;;;
07/04/2022;362.15;;;;;;
06/04/2022;368.35;;;;;;
05/04/2022;380.15;;;;;;
04/04/2022;391.50;;;;;;
01/04/2022;373.47;;;;;;
31/03/2022;374.59;;;;;;
30/03/2022;381.47;;;;;;
29/03/2022;391.82;;;;;;
28/03/2022;378.51;;;;;;
25/03/2022;373.85;;;;;;
24/03/2022;375.71;;;;;;
23/03/2022;374.49;;;;;;
22/03/2022;382.92;;;;;;
21/03/2022;374.59;;;;;;
18/03/2022;380.60;;;;;;
17/03/2022;371.40;;;;;;
16/03/2022;357.53;;;;;;
15/03/2022;343.75;;;;;;
14/03/2022;331.01;;;;;;
11/03/2022;340.32;;;;;;
10/03/2022;356.77;;;;;;
09/03/2022;358.79;;;;;;
08/03/2022;341.76;;;;;;
07/03/2022;350.26;;;;;;
04/03/2022;361.73;;;;;;
03/03/2022;368.07;;;;;;
02/03/2022;380.03;;;;;;
01/03/2022;386.24;;;;;;
28/02/2022;394.52;;;;;;
25/02/2022;390.80;;;;;;
24/02/2022;390.03;;;;;;
23/02/2022;367.46;;;;;;
22/02/2022;377.38;;;;;;
18/02/2022;391.29;;;;;;
17/02/2022;386.67;;;;;;
16/02/2022;398.08;;;;;;
15/02/2022;407.46;;;;;;
14/02/2022;396.57;;;;;;
11/02/2022;391.31;;;;;;
10/02/2022;406.27;;;;;;
09/02/2022;412.89;;;;;;
08/02/2022;403.53;;;;;;
07/02/2022;402.10;;;;;;
04/02/2022;410.17;;;;;;
03/02/2022;405.60;;;;;;
02/02/2022;429.48;;;;;;
01/02/2022;457.13;;;;;;
31/01/2022;427.14;;;;;;
28/01/2022;384.36;;;;;;
27/01/2022;386.70;;;;;;
26/01/2022;359.70;;;;;;
25/01/2022;366.42;;;;;;
24/01/2022;387.15;;;;;;
21/01/2022;397.50;;;;;;
20/01/2022;508.25;;;;;;
19/01/2022;515.86;;;;;;
18/01/2022;510.80;;;;;;
14/01/2022;525.69;;;;;;
13/01/2022;519.20;;;;;;
12/01/2022;537.22;;;;;;
11/01/2022;540.84;;;;;;
10/01/2022;539.85;;;;;;
07/01/2022;541.06;;;;;;
06/01/2022;553.29;;;;;;
05/01/2022;567.52;;;;;;
